Location,Date,Morning Forecast,Afternoon Forecast,Night Forecast,Summary Forecast,Summary When,Min Temperature (°C),Max Temperature (°C),Energy Output
Bukit Bintang,2024-07-04,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,34,37.0
Bukit Bintang,2024-07-03,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,34,37.0
Bukit Bintang,2024-07-02,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,34,37.0
Ampang,2024-07-08,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,34,37.0
Ampang,2024-07-07,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,34,37.0
Ampang,2024-07-06,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,34,37.0
Ampang,2024-07-05,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,34,37.0
Ampang,2024-07-04,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,34,37.0
Ampang,2024-07-03,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,34,37.0
Ampang,2024-07-02,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,34,37.0
Dungun,2024-07-08,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,34,37.0
Dungun,2024-07-07,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,34,37.0
Dungun,2024-07-06,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,34,37.0
Dungun,2024-07-05,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,34,37.0
Dungun,2024-07-04,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,34,37.0
Dungun,2024-07-03,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,34,37.0
Dungun,2024-07-02,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,34,37.0
Sungai Besi,2024-07-08,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,34,37.0
Sungai Besi,2024-07-07,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,34,37.0
Sungai Besi,2024-07-06,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,34,37.0
Sungai Besi,2024-07-05,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,34,37.0
Sungai Besi,2024-07-04,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,34,37.0
Sungai Besi,2024-07-03,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,34,37.0
Sungai Besi,2024-07-02,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,34,37.0
Banting,2024-07-08,Ribut petir,Tiada hujan,Tiada hujan,Ribut petir,Pagi,24,34,77.0
Banting,2024-07-07,Ribut petir,Tiada hujan,Tiada hujan,Ribut petir,Pagi,24,34,77.0
Banting,2024-07-06,Ribut petir,Ribut petir,Tiada hujan,Ribut petir,Pagi dan Petang,24,34,77.0
Banting,2024-07-05,Ribut petir,Tiada hujan,Tiada hujan,Ribut petir,Pagi,24,34,77.0
Banting,2024-07-04,Ribut petir,Tiada hujan,Tiada hujan,Ribut petir,Pagi,24,34,77.0
Banting,2024-07-03,Ribut petir,Ribut petir,Ribut petir,Ribut petir,Sepanjang Hari,24,34,77.0
Banting,2024-07-02,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,34,37.0
Seri Kembangan,2024-07-08,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,24,34,37.0
Seri Kembangan,2024-07-07,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,24,34,37.0
Seri Kembangan,2024-07-06,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,34,37.0
Seri Kembangan,2024-07-05,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,34,37.0
Seri Kembangan,2024-07-04,Ribut petir,Tiada hujan,Tiada hujan,Ribut petir,Pagi,24,34,77.0
Seri Kembangan,2024-07-03,Ribut petir,Ribut petir,Ribut petir,Ribut petir,Sepanjang Hari,24,34,77.0
Seri Kembangan,2024-07-02,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,34,37.0
Cheras,2024-07-08,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,34,37.0
Cheras,2024-07-07,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,34,37.0
Cheras,2024-07-06,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,34,37.0
Cheras,2024-07-05,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,34,37.0
Cheras,2024-07-04,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,34,37.0
Cheras,2024-07-03,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,23,34,37.0
Cheras,2024-07-02,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,34,37.0
Cyberjaya,2024-07-08,Ribut petir,Ribut petir,Tiada hujan,Ribut petir,Pagi dan Petang,24,34,77.0
Cyberjaya,2024-07-07,Ribut petir,Ribut petir,Tiada hujan,Ribut petir,Pagi dan Petang,24,34,77.0
Cyberjaya,2024-07-06,Ribut petir,Ribut petir,Tiada hujan,Ribut petir,Pagi dan Petang,24,34,77.0
Cyberjaya,2024-07-05,Ribut petir,Tiada hujan,Tiada hujan,Ribut petir,Pagi,24,34,77.0
Cyberjaya,2024-07-04,Ribut petir,Tiada hujan,Tiada hujan,Ribut petir,Pagi,24,34,77.0
Cyberjaya,2024-07-03,Ribut petir,Ribut petir,Ribut petir,Ribut petir,Sepanjang Hari,24,34,77.0
Cyberjaya,2024-07-02,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,34,37.0
Putrajaya,2024-07-08,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,24,34,37.0
Putrajaya,2024-07-07,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,24,34,37.0
Putrajaya,2024-07-06,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,24,34,37.0
Putrajaya,2024-07-05,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,24,34,37.0
Putrajaya,2024-07-04,Ribut petir,Tiada hujan,Tiada hujan,Ribut petir,Pagi,24,34,77.0
Putrajaya,2024-07-03,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,34,37.0
Putrajaya,2024-07-02,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,34,37.0
Paka,2024-07-08,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,34,37.0
Paka,2024-07-07,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,34,37.0
Paka,2024-07-06,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,34,37.0
Paka,2024-07-05,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,34,37.0
Paka,2024-07-04,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,34,37.0
Paka,2024-07-03,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,34,37.0
Paka,2024-07-02,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,34,37.0
Kajang,2024-07-08,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,34,37.0
Kajang,2024-07-07,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,34,37.0
Kajang,2024-07-06,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,34,37.0
Kajang,2024-07-05,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,34,37.0
Kajang,2024-07-04,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,34,37.0
Kajang,2024-07-03,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,23,34,37.0
Kajang,2024-07-02,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,34,37.0
Mentakab,2024-07-08,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,34,37.0
Mentakab,2024-07-07,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,34,37.0
Mentakab,2024-07-06,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,34,37.0
Mentakab,2024-07-05,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,24,34,37.0
Mentakab,2024-07-04,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,24,34,37.0
Mentakab,2024-07-03,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,24,34,37.0
Mentakab,2024-07-02,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,34,37.0
Bangi,2024-07-08,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,34,37.0
Bangi,2024-07-07,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,34,37.0
Bangi,2024-07-06,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,34,37.0
Bangi,2024-07-05,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,34,37.0
Bangi,2024-07-04,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,34,37.0
Bangi,2024-07-03,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,34,37.0
Bangi,2024-07-02,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,34,37.0
Semenyih,2024-07-08,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,34,37.0
Semenyih,2024-07-07,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,34,37.0
Semenyih,2024-07-06,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,34,37.0
Semenyih,2024-07-05,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,34,37.0
Semenyih,2024-07-04,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,34,37.0
Semenyih,2024-07-03,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,23,34,37.0
Semenyih,2024-07-02,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,34,37.0
Kertih,2024-07-08,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,34,37.0
Kertih,2024-07-07,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,34,37.0
Kertih,2024-07-06,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,34,37.0
Kertih,2024-07-05,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,34,37.0
Kertih,2024-07-04,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,34,37.0
Kertih,2024-07-03,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,34,37.0
Kertih,2024-07-02,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,34,37.0
Temerloh,2024-07-08,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,34,37.0
Temerloh,2024-07-07,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,34,37.0
Temerloh,2024-07-06,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,34,37.0
Temerloh,2024-07-05,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,24,34,37.0
Temerloh,2024-07-04,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,24,34,37.0
Temerloh,2024-07-03,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,24,34,37.0
Temerloh,2024-07-02,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,34,37.0
Nilai,2024-07-08,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,23,34,37.0
Nilai,2024-07-07,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,23,34,37.0
Nilai,2024-07-06,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,34,37.0
Nilai,2024-07-05,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,34,37.0
Nilai,2024-07-04,Ribut petir,Ribut petir,Tiada hujan,Ribut petir,Pagi dan Petang,23,34,77.0
Nilai,2024-07-03,Ribut petir,Ribut petir,Ribut petir,Ribut petir,Sepanjang Hari,23,34,77.0
Nilai,2024-07-02,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,34,37.0
Sepang,2024-07-08,Ribut petir,Ribut petir,Tiada hujan,Ribut petir,Pagi dan Petang,24,34,77.0
Sepang,2024-07-07,Ribut petir,Ribut petir,Tiada hujan,Ribut petir,Pagi dan Petang,24,34,77.0
Sepang,2024-07-06,Ribut petir,Ribut petir,Tiada hujan,Ribut petir,Pagi dan Petang,24,34,77.0
Sepang,2024-07-05,Ribut petir,Tiada hujan,Tiada hujan,Ribut petir,Pagi,24,34,77.0
Sepang,2024-07-04,Ribut petir,Tiada hujan,Tiada hujan,Ribut petir,Pagi,24,34,77.0
Sepang,2024-07-03,Ribut petir,Ribut petir,Ribut petir,Ribut petir,Sepanjang Hari,24,34,77.0
Sepang,2024-07-02,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,34,37.0
Kemaman,2024-07-08,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,34,37.0
Kemaman,2024-07-07,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,34,37.0
Kemaman,2024-07-06,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,34,37.0
Kemaman,2024-07-05,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,34,37.0
Kemaman,2024-07-04,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,34,37.0
Kemaman,2024-07-03,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,34,37.0
Kemaman,2024-07-02,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,34,37.0
Kuala Klawang,2024-07-08,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,34,37.0
Kuala Klawang,2024-07-07,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,34,37.0
Kuala Klawang,2024-07-06,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,34,37.0
Kuala Klawang,2024-07-05,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,34,37.0
Kuala Klawang,2024-07-04,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,34,37.0
Kuala Klawang,2024-07-03,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,23,34,37.0
Kuala Klawang,2024-07-02,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,34,37.0
Jelebu,2024-07-08,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,34,37.0
Jelebu,2024-07-07,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,34,37.0
Jelebu,2024-07-06,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,34,37.0
Jelebu,2024-07-05,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,34,37.0
Jelebu,2024-07-04,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,34,37.0
Jelebu,2024-07-03,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,23,34,37.0
Jelebu,2024-07-02,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,34,37.0
Triang,2024-07-08,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,34,37.0
Triang,2024-07-07,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,34,37.0
Triang,2024-07-06,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,34,37.0
Triang,2024-07-05,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,24,34,37.0
Triang,2024-07-04,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,24,34,37.0
Triang,2024-07-03,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,24,34,37.0
Triang,2024-07-02,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,34,37.0
Bera,2024-07-08,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,34,37.0
Bera,2024-07-07,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,34,37.0
Bera,2024-07-06,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,34,37.0
Bera,2024-07-05,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,24,34,37.0
Bera,2024-07-04,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,24,34,37.0
Bera,2024-07-03,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,24,34,37.0
Bera,2024-07-02,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,34,37.0
Maran,2024-07-08,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,24,34,37.0
Maran,2024-07-07,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,24,34,37.0
Maran,2024-07-06,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,34,37.0
Maran,2024-07-05,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,24,34,37.0
Maran,2024-07-04,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,24,34,37.0
Maran,2024-07-03,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,24,34,37.0
Maran,2024-07-02,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,34,37.0
Seremban,2024-07-08,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,23,34,37.0
Seremban,2024-07-07,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,23,34,37.0
Seremban,2024-07-06,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,34,37.0
Seremban,2024-07-05,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,34,37.0
Seremban,2024-07-04,Ribut petir,Ribut petir,Tiada hujan,Ribut petir,Pagi dan Petang,23,34,77.0
Seremban,2024-07-03,Ribut petir,Ribut petir,Ribut petir,Ribut petir,Sepanjang Hari,23,34,77.0
Seremban,2024-07-02,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,34,37.0
Port Dickson,2024-07-08,Ribut petir,Ribut petir,Tiada hujan,Ribut petir,Pagi dan Petang,24,33,76.5
Port Dickson,2024-07-07,Ribut petir,Ribut petir,Tiada hujan,Ribut petir,Pagi dan Petang,24,33,76.5
Port Dickson,2024-07-06,Ribut petir,Ribut petir,Tiada hujan,Ribut petir,Pagi dan Petang,24,33,76.5
Port Dickson,2024-07-05,Ribut petir,Tiada hujan,Tiada hujan,Ribut petir,Pagi,24,33,76.5
Port Dickson,2024-07-04,Ribut petir,Tiada hujan,Tiada hujan,Ribut petir,Pagi,24,33,76.5
Port Dickson,2024-07-03,Ribut petir,Ribut petir,Ribut petir,Ribut petir,Sepanjang Hari,24,33,76.5
Port Dickson,2024-07-02,Hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,33,46.5
Kuala Pilah,2024-07-08,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,23,34,37.0
Kuala Pilah,2024-07-07,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,23,34,37.0
Kuala Pilah,2024-07-06,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,34,37.0
Kuala Pilah,2024-07-05,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,34,37.0
Kuala Pilah,2024-07-04,Ribut petir,Ribut petir,Tiada hujan,Ribut petir,Pagi dan Petang,23,34,77.0
Kuala Pilah,2024-07-03,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,23,34,37.0
Kuala Pilah,2024-07-02,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,34,37.0
Rembau,2024-07-08,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,23,33,36.5
Rembau,2024-07-07,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,23,33,36.5
Rembau,2024-07-06,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,33,36.5
Rembau,2024-07-05,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,23,33,36.5
Rembau,2024-07-04,Ribut petir,Tiada hujan,Tiada hujan,Ribut petir,Pagi,23,33,76.5
Rembau,2024-07-03,Ribut petir,Ribut petir,Ribut petir,Ribut petir,Sepanjang Hari,23,33,76.5
Rembau,2024-07-02,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,33,36.5
Kuantan,2024-07-08,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,24,33,36.5
Kuantan,2024-07-07,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,24,33,36.5
Kuantan,2024-07-06,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,33,36.5
Kuantan,2024-07-05,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,33,36.5
Kuantan,2024-07-04,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,33,36.5
Kuantan,2024-07-03,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,33,36.5
Kuantan,2024-07-02,Hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,33,46.5
Jempol,2024-07-08,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,34,37.0
Jempol,2024-07-07,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,34,37.0
Jempol,2024-07-06,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,34,37.0
Jempol,2024-07-05,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,34,37.0
Jempol,2024-07-04,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,34,37.0
Jempol,2024-07-03,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,23,34,37.0
Jempol,2024-07-02,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,34,37.0
Tampin,2024-07-08,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,23,33,36.5
Tampin,2024-07-07,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,23,33,36.5
Tampin,2024-07-06,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,33,36.5
Tampin,2024-07-05,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,33,36.5
Tampin,2024-07-04,Ribut petir,Tiada hujan,Tiada hujan,Ribut petir,Pagi,23,33,76.5
Tampin,2024-07-03,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,23,33,36.5
Tampin,2024-07-02,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,33,36.5
Masjid Tanah,2024-07-08,Ribut petir,Tiada hujan,Tiada hujan,Ribut petir,Pagi,24,33,76.5
Masjid Tanah,2024-07-07,Ribut petir,Tiada hujan,Tiada hujan,Ribut petir,Pagi,24,33,76.5
Masjid Tanah,2024-07-06,Ribut petir,Ribut petir,Tiada hujan,Ribut petir,Pagi dan Petang,24,33,76.5
Masjid Tanah,2024-07-05,Ribut petir,Tiada hujan,Tiada hujan,Ribut petir,Pagi,24,33,76.5
Masjid Tanah,2024-07-04,Ribut petir,Tiada hujan,Tiada hujan,Ribut petir,Pagi,24,33,76.5
Masjid Tanah,2024-07-03,Ribut petir,Ribut petir,Ribut petir,Ribut petir,Sepanjang Hari,24,33,76.5
Masjid Tanah,2024-07-02,Hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,33,46.5
Alor Gajah,2024-07-08,Ribut petir,Tiada hujan,Tiada hujan,Ribut petir,Pagi,24,33,76.5
Alor Gajah,2024-07-07,Ribut petir,Tiada hujan,Tiada hujan,Ribut petir,Pagi,24,33,76.5
Alor Gajah,2024-07-06,Ribut petir,Ribut petir,Tiada hujan,Ribut petir,Pagi dan Petang,24,33,76.5
Alor Gajah,2024-07-05,Ribut petir,Tiada hujan,Tiada hujan,Ribut petir,Pagi,24,33,76.5
Alor Gajah,2024-07-04,Ribut petir,Tiada hujan,Tiada hujan,Ribut petir,Pagi,24,33,76.5
Alor Gajah,2024-07-03,Ribut petir,Ribut petir,Ribut petir,Ribut petir,Sepanjang Hari,24,33,76.5
Alor Gajah,2024-07-02,Hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,33,46.5
Tangga Batu,2024-07-08,Ribut petir,Tiada hujan,Tiada hujan,Ribut petir,Pagi,24,33,76.5
Tangga Batu,2024-07-07,Ribut petir,Tiada hujan,Tiada hujan,Ribut petir,Pagi,24,33,76.5
Tangga Batu,2024-07-06,Ribut petir,Ribut petir,Tiada hujan,Ribut petir,Pagi dan Petang,24,33,76.5
Tangga Batu,2024-07-05,Ribut petir,Tiada hujan,Tiada hujan,Ribut petir,Pagi,24,33,76.5
Tangga Batu,2024-07-04,Ribut petir,Tiada hujan,Tiada hujan,Ribut petir,Pagi,24,33,76.5
Tangga Batu,2024-07-03,Ribut petir,Ribut petir,Ribut petir,Ribut petir,Sepanjang Hari,24,33,76.5
Tangga Batu,2024-07-02,Hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,33,46.5
Pekan,2024-07-08,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,24,33,36.5
Pekan,2024-07-07,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,24,33,36.5
Pekan,2024-07-06,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,33,36.5
Pekan,2024-07-05,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,24,33,36.5
Pekan,2024-07-04,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,33,36.5
Pekan,2024-07-03,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,33,36.5
Pekan,2024-07-02,Hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,33,46.5
